# atmospheric parameters ATMLAY, A, B, C respectively
 9.00295232E+01  1.00032528E+00
 9.10295232E+01  1.00032524E+00
 9.20295232E+01  1.00032520E+00
 9.30295232E+01  1.00032516E+00
 9.40295232E+01  1.00032512E+00
 9.50295232E+01  1.00032508E+00
 9.60295232E+01  1.00032504E+00
 9.70295232E+01  1.00032500E+00
 9.80295232E+01  1.00032496E+00
 9.90295232E+01  1.00032492E+00
 1.00029523E+02  1.00032488E+00
 1.01029523E+02  1.00032484E+00
 1.02029523E+02  1.00032480E+00
 1.03029523E+02  1.00032475E+00
 1.04029523E+02  1.00032471E+00
 1.05029523E+02  1.00032467E+00
 1.06029523E+02  1.00032463E+00
 1.07029523E+02  1.00032459E+00
 1.08029523E+02  1.00032455E+00
 1.09029523E+02  1.00032451E+00
 1.10029523E+02  1.00032447E+00
 1.11029523E+02  1.00032443E+00
 1.12029523E+02  1.00032439E+00
 1.13029523E+02  1.00032435E+00
 1.14029523E+02  1.00032431E+00
 1.15029523E+02  1.00032427E+00
 1.16029523E+02  1.00032423E+00
 1.17029523E+02  1.00032419E+00
 1.18029523E+02  1.00032415E+00
 1.19029523E+02  1.00032411E+00
 1.20029523E+02  1.00032407E+00
 1.21029523E+02  1.00032403E+00
 1.22029523E+02  1.00032399E+00
 1.23029523E+02  1.00032396E+00
 1.24029523E+02  1.00032392E+00
 1.25029523E+02  1.00032388E+00
 1.26029523E+02  1.00032384E+00
 1.27029523E+02  1.00032380E+00
 1.28029523E+02  1.00032376E+00
 1.29029523E+02  1.00032372E+00
 1.30029523E+02  1.00032368E+00
 1.31029523E+02  1.00032364E+00
 1.32029523E+02  1.00032360E+00
 1.33029523E+02  1.00032356E+00
 1.34029523E+02  1.00032352E+00
 1.35029523E+02  1.00032348E+00
 1.36029523E+02  1.00032344E+00
 1.37029523E+02  1.00032340E+00
 1.38029523E+02  1.00032336E+00
 1.39029523E+02  1.00032332E+00
 1.40029523E+02  1.00032328E+00
 1.41029523E+02  1.00032324E+00
 1.42029523E+02  1.00032320E+00
 1.43029523E+02  1.00032316E+00
 1.44029523E+02  1.00032312E+00
 1.45029523E+02  1.00032308E+00
 1.46029523E+02  1.00032304E+00
 1.47029523E+02  1.00032300E+00
 1.48029523E+02  1.00032296E+00
 1.49029523E+02  1.00032292E+00
 1.50029523E+02  1.00032288E+00
 1.51029523E+02  1.00032284E+00
 1.52029523E+02  1.00032280E+00
 1.53029523E+02  1.00032276E+00
 1.54029523E+02  1.00032272E+00
 1.55029523E+02  1.00032268E+00
 1.56029523E+02  1.00032264E+00
 1.57029523E+02  1.00032260E+00
 1.58029523E+02  1.00032256E+00
 1.59029523E+02  1.00032252E+00
 1.60029523E+02  1.00032248E+00
 1.61029523E+02  1.00032244E+00
 1.62029523E+02  1.00032240E+00
 1.63029523E+02  1.00032236E+00
 1.64029523E+02  1.00032232E+00
 1.65029523E+02  1.00032228E+00
 1.66029523E+02  1.00032224E+00
 1.67029523E+02  1.00032220E+00
 1.68029523E+02  1.00032216E+00
 1.69029523E+02  1.00032212E+00
 1.70029523E+02  1.00032208E+00
 1.71029523E+02  1.00032204E+00
 1.72029523E+02  1.00032200E+00
 1.73029523E+02  1.00032196E+00
 1.74029523E+02  1.00032192E+00
 1.75029523E+02  1.00032188E+00
 1.76029523E+02  1.00032184E+00
 1.77029523E+02  1.00032181E+00
 1.78029523E+02  1.00032177E+00
 1.79029523E+02  1.00032173E+00
 1.80029523E+02  1.00032169E+00
 1.81029523E+02  1.00032165E+00
 1.82029523E+02  1.00032161E+00
 1.83029523E+02  1.00032157E+00
 1.84029523E+02  1.00032153E+00
 1.85029523E+02  1.00032149E+00
 1.86029523E+02  1.00032145E+00
 1.87029523E+02  1.00032141E+00
 1.88029523E+02  1.00032137E+00
 1.89029523E+02  1.00032133E+00
 1.90029523E+02  1.00032129E+00
 1.91029523E+02  1.00032125E+00
 1.92029523E+02  1.00032121E+00
 1.93029523E+02  1.00032117E+00
 1.94029523E+02  1.00032113E+00
 1.95029523E+02  1.00032109E+00
 1.96029523E+02  1.00032105E+00
 1.97029523E+02  1.00032101E+00
 1.98029523E+02  1.00032097E+00
 1.99029523E+02  1.00032093E+00
 2.00029523E+02  1.00032089E+00
 2.01029523E+02  1.00032085E+00
 2.02029523E+02  1.00032081E+00
 2.03029523E+02  1.00032078E+00
 2.04029523E+02  1.00032074E+00
 2.05029523E+02  1.00032070E+00
 2.06029523E+02  1.00032066E+00
 2.07029523E+02  1.00032062E+00
 2.08029523E+02  1.00032058E+00
 2.09029523E+02  1.00032054E+00
 2.10029523E+02  1.00032050E+00
 2.11029523E+02  1.00032046E+00
 2.12029523E+02  1.00032042E+00
 2.13029523E+02  1.00032038E+00
 2.14029523E+02  1.00032034E+00
 2.15029523E+02  1.00032030E+00
 2.16029523E+02  1.00032026E+00
 2.17029523E+02  1.00032022E+00
 2.18029523E+02  1.00032018E+00
 2.19029523E+02  1.00032014E+00
 2.20029523E+02  1.00032010E+00
 2.21029523E+02  1.00032006E+00
 2.22029523E+02  1.00032002E+00
 2.23029523E+02  1.00031998E+00
 2.24029523E+02  1.00031995E+00
 2.25029523E+02  1.00031991E+00
 2.26029523E+02  1.00031987E+00
 2.27029523E+02  1.00031983E+00
 2.28029523E+02  1.00031979E+00
 2.29029523E+02  1.00031975E+00
 2.30029523E+02  1.00031971E+00
 2.31029523E+02  1.00031967E+00
 2.32029523E+02  1.00031963E+00
 2.33029523E+02  1.00031959E+00
 2.34029523E+02  1.00031955E+00
 2.35029523E+02  1.00031951E+00
 2.36029523E+02  1.00031947E+00
 2.37029523E+02  1.00031943E+00
 2.38029523E+02  1.00031939E+00
 2.39029523E+02  1.00031935E+00
 2.40029523E+02  1.00031931E+00
 2.41029523E+02  1.00031928E+00
 2.42029523E+02  1.00031924E+00
 2.43029523E+02  1.00031920E+00
 2.44029523E+02  1.00031916E+00
 2.45029523E+02  1.00031912E+00
 2.46029523E+02  1.00031908E+00
 2.47029523E+02  1.00031904E+00
 2.48029523E+02  1.00031900E+00
 2.49029523E+02  1.00031896E+00
 2.50029523E+02  1.00031892E+00
 2.51029523E+02  1.00031888E+00
 2.52029523E+02  1.00031884E+00
 2.53029523E+02  1.00031880E+00
 2.54029523E+02  1.00031876E+00
 2.55029523E+02  1.00031872E+00
 2.56029523E+02  1.00031869E+00
 2.57029523E+02  1.00031865E+00
 2.58029523E+02  1.00031861E+00
 2.59029523E+02  1.00031857E+00
 2.60029523E+02  1.00031853E+00
 2.61029523E+02  1.00031849E+00
 2.62029523E+02  1.00031845E+00
 2.63029523E+02  1.00031841E+00
 2.64029523E+02  1.00031837E+00
 2.65029523E+02  1.00031833E+00
 2.66029523E+02  1.00031829E+00
 2.67029523E+02  1.00031825E+00
 2.68029523E+02  1.00031821E+00
 2.69029523E+02  1.00031818E+00
 2.70029523E+02  1.00031814E+00
 2.71029523E+02  1.00031810E+00
 2.72029523E+02  1.00031806E+00
 2.73029523E+02  1.00031802E+00
 2.74029523E+02  1.00031798E+00
 2.75029523E+02  1.00031794E+00
 2.76029523E+02  1.00031790E+00
 2.77029523E+02  1.00031786E+00
 2.78029523E+02  1.00031782E+00
 2.79029523E+02  1.00031778E+00
 2.80029523E+02  1.00031774E+00
 2.81029523E+02  1.00031770E+00
 2.82029523E+02  1.00031767E+00
 2.83029523E+02  1.00031763E+00
 2.84029523E+02  1.00031759E+00
 2.85029523E+02  1.00031755E+00
 2.86029523E+02  1.00031751E+00
 2.87029523E+02  1.00031747E+00
 2.88029523E+02  1.00031743E+00
 2.89029523E+02  1.00031739E+00
 2.90029523E+02  1.00031735E+00
 2.91029523E+02  1.00031731E+00
 2.92029523E+02  1.00031727E+00
 2.93029523E+02  1.00031723E+00
 2.94029523E+02  1.00031720E+00
 2.95029523E+02  1.00031716E+00
 2.96029523E+02  1.00031712E+00
 2.97029523E+02  1.00031708E+00
 2.98029523E+02  1.00031704E+00
 2.99029523E+02  1.00031700E+00
 3.00029523E+02  1.00031696E+00
 3.01029523E+02  1.00031692E+00
 3.02029523E+02  1.00031688E+00
 3.03029523E+02  1.00031684E+00
 3.04029523E+02  1.00031680E+00
 3.05029523E+02  1.00031677E+00
 3.06029523E+02  1.00031673E+00
 3.07029523E+02  1.00031669E+00
 3.08029523E+02  1.00031665E+00
 3.09029523E+02  1.00031661E+00
 3.10029523E+02  1.00031657E+00
 3.11029523E+02  1.00031653E+00
 3.12029523E+02  1.00031649E+00
 3.13029523E+02  1.00031645E+00
 3.14029523E+02  1.00031641E+00
 3.15029523E+02  1.00031638E+00
 3.16029523E+02  1.00031634E+00
 3.17029523E+02  1.00031630E+00
 3.18029523E+02  1.00031626E+00
 3.19029523E+02  1.00031622E+00
 3.20029523E+02  1.00031618E+00
 3.21029523E+02  1.00031614E+00
 3.22029523E+02  1.00031610E+00
 3.23029523E+02  1.00031606E+00
 3.24029523E+02  1.00031602E+00
 3.25029523E+02  1.00031599E+00
 3.26029523E+02  1.00031595E+00
 3.27029523E+02  1.00031591E+00
 3.28029523E+02  1.00031587E+00
 3.29029523E+02  1.00031583E+00
 3.30029523E+02  1.00031579E+00
 3.31029523E+02  1.00031575E+00
 3.32029523E+02  1.00031571E+00
 3.33029523E+02  1.00031567E+00
 3.34029523E+02  1.00031564E+00
 3.35029523E+02  1.00031560E+00
 3.36029523E+02  1.00031556E+00
 3.37029523E+02  1.00031552E+00
 3.38029523E+02  1.00031548E+00
 3.39029523E+02  1.00031544E+00
 3.40029523E+02  1.00031540E+00
 3.41029523E+02  1.00031536E+00
 3.42029523E+02  1.00031532E+00
 3.43029523E+02  1.00031528E+00
 3.44029523E+02  1.00031525E+00
 3.45029523E+02  1.00031521E+00
 3.46029523E+02  1.00031517E+00
 3.47029523E+02  1.00031513E+00
 3.48029523E+02  1.00031509E+00
 3.49029523E+02  1.00031505E+00
 3.50029523E+02  1.00031501E+00
 3.51029523E+02  1.00031497E+00
 3.52029523E+02  1.00031494E+00
 3.53029523E+02  1.00031490E+00
 3.54029523E+02  1.00031486E+00
 3.55029523E+02  1.00031482E+00
 3.56029523E+02  1.00031478E+00
 3.57029523E+02  1.00031474E+00
 3.58029523E+02  1.00031470E+00
 3.59029523E+02  1.00031466E+00
 3.60029523E+02  1.00031462E+00
 3.61029523E+02  1.00031459E+00
 3.62029523E+02  1.00031455E+00
 3.63029523E+02  1.00031451E+00
 3.64029523E+02  1.00031447E+00
 3.65029523E+02  1.00031443E+00
 3.66029523E+02  1.00031439E+00
 3.67029523E+02  1.00031435E+00
 3.68029523E+02  1.00031431E+00
 3.69029523E+02  1.00031428E+00
 3.70029523E+02  1.00031424E+00
 3.71029523E+02  1.00031420E+00
 3.72029523E+02  1.00031416E+00
 3.73029523E+02  1.00031412E+00
 3.74029523E+02  1.00031408E+00
 3.75029523E+02  1.00031404E+00
 3.76029523E+02  1.00031400E+00
 3.77029523E+02  1.00031397E+00
 3.78029523E+02  1.00031393E+00
 3.79029523E+02  1.00031389E+00
 3.80029523E+02  1.00031385E+00
 3.81029523E+02  1.00031381E+00
 3.82029523E+02  1.00031377E+00
 3.83029523E+02  1.00031373E+00
 3.84029523E+02  1.00031369E+00
 3.85029523E+02  1.00031366E+00
 3.86029523E+02  1.00031362E+00
 3.87029523E+02  1.00031358E+00
 3.88029523E+02  1.00031354E+00
 3.89029523E+02  1.00031350E+00
 3.90029523E+02  1.00031346E+00
 3.91029523E+02  1.00031342E+00
 3.92029523E+02  1.00031339E+00
 3.93029523E+02  1.00031335E+00
 3.94029523E+02  1.00031331E+00
 3.95029523E+02  1.00031327E+00
 3.96029523E+02  1.00031323E+00
 3.97029523E+02  1.00031319E+00
 3.98029523E+02  1.00031315E+00
 3.99029523E+02  1.00031312E+00
 4.00029523E+02  1.00031308E+00
 4.01029523E+02  1.00031304E+00
 4.02029523E+02  1.00031300E+00
 4.03029523E+02  1.00031296E+00
 4.04029523E+02  1.00031292E+00
 4.05029523E+02  1.00031288E+00
 4.06029523E+02  1.00031285E+00
 4.07029523E+02  1.00031281E+00
 4.08029523E+02  1.00031277E+00
 4.09029523E+02  1.00031273E+00
 4.10029523E+02  1.00031269E+00
 4.11029523E+02  1.00031265E+00
 4.12029523E+02  1.00031261E+00
 4.13029523E+02  1.00031258E+00
 4.14029523E+02  1.00031254E+00
 4.15029523E+02  1.00031250E+00
 4.16029523E+02  1.00031246E+00
 4.17029523E+02  1.00031242E+00
 4.18029523E+02  1.00031238E+00
 4.19029523E+02  1.00031234E+00
 4.20029523E+02  1.00031231E+00
 4.21029523E+02  1.00031227E+00
 4.22029523E+02  1.00031223E+00
 4.23029523E+02  1.00031219E+00
 4.24029523E+02  1.00031215E+00
 4.25029523E+02  1.00031211E+00
 4.26029523E+02  1.00031207E+00
 4.27029523E+02  1.00031204E+00
 4.28029523E+02  1.00031200E+00
 4.29029523E+02  1.00031196E+00
 4.30029523E+02  1.00031192E+00
 4.31029523E+02  1.00031188E+00
 4.32029523E+02  1.00031184E+00
 4.33029523E+02  1.00031181E+00
 4.34029523E+02  1.00031177E+00
 4.35029523E+02  1.00031173E+00
 4.36029523E+02  1.00031169E+00
 4.37029523E+02  1.00031165E+00
 4.38029523E+02  1.00031161E+00
 4.39029523E+02  1.00031157E+00
 4.40029523E+02  1.00031154E+00
 4.41029523E+02  1.00031150E+00
 4.42029523E+02  1.00031146E+00
 4.43029523E+02  1.00031142E+00
 4.44029523E+02  1.00031138E+00
 4.45029523E+02  1.00031134E+00
 4.46029523E+02  1.00031131E+00
 4.47029523E+02  1.00031127E+00
 4.48029523E+02  1.00031123E+00
 4.49029523E+02  1.00031119E+00
 4.50029523E+02  1.00031115E+00
 4.51029523E+02  1.00031111E+00
 4.52029523E+02  1.00031108E+00
 4.53029523E+02  1.00031104E+00
 4.54029523E+02  1.00031100E+00
 4.55029523E+02  1.00031096E+00
 4.56029523E+02  1.00031092E+00
 4.57029523E+02  1.00031088E+00
 4.58029523E+02  1.00031085E+00
 4.59029523E+02  1.00031081E+00
 4.60029523E+02  1.00031077E+00
 4.61029523E+02  1.00031073E+00
 4.62029523E+02  1.00031069E+00
 4.63029523E+02  1.00031065E+00
 4.64029523E+02  1.00031062E+00
 4.65029523E+02  1.00031058E+00
 4.66029523E+02  1.00031054E+00
 4.67029523E+02  1.00031050E+00
 4.68029523E+02  1.00031046E+00
 4.69029523E+02  1.00031042E+00
 4.70029523E+02  1.00031039E+00
 4.71029523E+02  1.00031035E+00
 4.72029523E+02  1.00031031E+00
 4.73029523E+02  1.00031027E+00
 4.74029523E+02  1.00031023E+00
 4.75029523E+02  1.00031019E+00
 4.76029523E+02  1.00031016E+00
 4.77029523E+02  1.00031012E+00
 4.78029523E+02  1.00031008E+00
 4.79029523E+02  1.00031004E+00
 4.80029523E+02  1.00031000E+00
 4.81029523E+02  1.00030997E+00
 4.82029523E+02  1.00030993E+00
 4.83029523E+02  1.00030989E+00
 4.84029523E+02  1.00030985E+00
 4.85029523E+02  1.00030981E+00
 4.86029523E+02  1.00030977E+00
 4.87029523E+02  1.00030974E+00
 4.88029523E+02  1.00030970E+00
 4.89029523E+02  1.00030966E+00
 4.90029523E+02  1.00030962E+00
 4.91029523E+02  1.00030958E+00
 4.92029523E+02  1.00030955E+00
 4.93029523E+02  1.00030951E+00
 4.94029523E+02  1.00030947E+00
 4.95029523E+02  1.00030943E+00
 4.96029523E+02  1.00030939E+00
 4.97029523E+02  1.00030935E+00
 4.98029523E+02  1.00030932E+00
 4.99029523E+02  1.00030928E+00
 5.00029523E+02  1.00030924E+00
 5.01029523E+02  1.00030920E+00
 5.02029523E+02  1.00030916E+00
 5.03029523E+02  1.00030913E+00
 5.04029523E+02  1.00030909E+00
 5.05029523E+02  1.00030905E+00
 5.06029523E+02  1.00030901E+00
 5.07029523E+02  1.00030897E+00
 5.08029523E+02  1.00030893E+00
 5.09029523E+02  1.00030890E+00
 5.10029523E+02  1.00030886E+00
 5.11029523E+02  1.00030882E+00
 5.12029523E+02  1.00030878E+00
 5.13029523E+02  1.00030874E+00
 5.14029523E+02  1.00030871E+00
 5.15029523E+02  1.00030867E+00
 5.16029523E+02  1.00030863E+00
 5.17029523E+02  1.00030859E+00
 5.18029523E+02  1.00030855E+00
 5.19029523E+02  1.00030852E+00
 5.20029523E+02  1.00030848E+00
 5.21029523E+02  1.00030844E+00
 5.22029523E+02  1.00030840E+00
 5.23029523E+02  1.00030836E+00
 5.24029523E+02  1.00030833E+00
 5.25029523E+02  1.00030829E+00
 5.26029523E+02  1.00030825E+00
 5.27029523E+02  1.00030821E+00
 5.28029523E+02  1.00030817E+00
 5.29029523E+02  1.00030814E+00
 5.30029523E+02  1.00030810E+00
 5.31029523E+02  1.00030806E+00
 5.32029523E+02  1.00030802E+00
 5.33029523E+02  1.00030798E+00
 5.34029523E+02  1.00030795E+00
 5.35029523E+02  1.00030791E+00
 5.36029523E+02  1.00030787E+00
 5.37029523E+02  1.00030783E+00
 5.38029523E+02  1.00030779E+00
 5.39029523E+02  1.00030776E+00
 5.40029523E+02  1.00030772E+00
 5.41029523E+02  1.00030768E+00
 5.42029523E+02  1.00030764E+00
 5.43029523E+02  1.00030760E+00
 5.44029523E+02  1.00030757E+00
 5.45029523E+02  1.00030753E+00
 5.46029523E+02  1.00030749E+00
 5.47029523E+02  1.00030745E+00
 5.48029523E+02  1.00030741E+00
 5.49029523E+02  1.00030738E+00
 5.50029523E+02  1.00030734E+00
 5.51029523E+02  1.00030730E+00
 5.52029523E+02  1.00030726E+00
 5.53029523E+02  1.00030723E+00
 5.54029523E+02  1.00030719E+00
 5.55029523E+02  1.00030715E+00
 5.56029523E+02  1.00030711E+00
 5.57029523E+02  1.00030707E+00
 5.58029523E+02  1.00030704E+00
 5.59029523E+02  1.00030700E+00
 5.60029523E+02  1.00030696E+00
 5.61029523E+02  1.00030692E+00
 5.62029523E+02  1.00030688E+00
 5.63029523E+02  1.00030685E+00
 5.64029523E+02  1.00030681E+00
 5.65029523E+02  1.00030677E+00
 5.66029523E+02  1.00030673E+00
 5.67029523E+02  1.00030670E+00
 5.68029523E+02  1.00030666E+00
 5.69029523E+02  1.00030662E+00
 5.70029523E+02  1.00030658E+00
 5.71029523E+02  1.00030654E+00
 5.72029523E+02  1.00030651E+00
 5.73029523E+02  1.00030647E+00
 5.74029523E+02  1.00030643E+00
 5.75029523E+02  1.00030639E+00
 5.76029523E+02  1.00030636E+00
 5.77029523E+02  1.00030632E+00
 5.78029523E+02  1.00030628E+00
 5.79029523E+02  1.00030624E+00
 5.80029523E+02  1.00030620E+00
 5.81029523E+02  1.00030617E+00
 5.82029523E+02  1.00030613E+00
 5.83029523E+02  1.00030609E+00
 5.84029523E+02  1.00030605E+00
 5.85029523E+02  1.00030602E+00
 5.86029523E+02  1.00030598E+00
 5.87029523E+02  1.00030594E+00
 5.88029523E+02  1.00030590E+00
 5.89029523E+02  1.00030586E+00
 5.90029523E+02  1.00030583E+00
 5.91029523E+02  1.00030579E+00
 5.92029523E+02  1.00030575E+00
 5.93029523E+02  1.00030571E+00
 5.94029523E+02  1.00030568E+00
 5.95029523E+02  1.00030564E+00
 5.96029523E+02  1.00030560E+00
 5.97029523E+02  1.00030556E+00
 5.98029523E+02  1.00030553E+00
 5.99029523E+02  1.00030549E+00
 6.00029523E+02  1.00030545E+00
 6.01029523E+02  1.00030541E+00
 6.02029523E+02  1.00030537E+00
 6.03029523E+02  1.00030534E+00
 6.04029523E+02  1.00030530E+00
 6.05029523E+02  1.00030526E+00
 6.06029523E+02  1.00030522E+00
 6.07029523E+02  1.00030519E+00
 6.08029523E+02  1.00030515E+00
 6.09029523E+02  1.00030511E+00
 6.10029523E+02  1.00030507E+00
 6.11029523E+02  1.00030504E+00
 6.12029523E+02  1.00030500E+00
 6.13029523E+02  1.00030496E+00
 6.14029523E+02  1.00030492E+00
 6.15029523E+02  1.00030489E+00
 6.16029523E+02  1.00030485E+00
 6.17029523E+02  1.00030481E+00
 6.18029523E+02  1.00030477E+00
 6.19029523E+02  1.00030474E+00
 6.20029523E+02  1.00030470E+00
 6.21029523E+02  1.00030466E+00
 6.22029523E+02  1.00030462E+00
 6.23029523E+02  1.00030458E+00
 6.24029523E+02  1.00030455E+00
 6.25029523E+02  1.00030451E+00
 6.26029523E+02  1.00030447E+00
 6.27029523E+02  1.00030443E+00
 6.28029523E+02  1.00030440E+00
 6.29029523E+02  1.00030436E+00
 6.30029523E+02  1.00030432E+00
 6.31029523E+02  1.00030428E+00
 6.32029523E+02  1.00030425E+00
 6.33029523E+02  1.00030421E+00
 6.34029523E+02  1.00030417E+00
 6.35029523E+02  1.00030413E+00
 6.36029523E+02  1.00030410E+00
 6.37029523E+02  1.00030406E+00
 6.38029523E+02  1.00030402E+00
 6.39029523E+02  1.00030398E+00
 6.40029523E+02  1.00030395E+00
 6.41029523E+02  1.00030391E+00
 6.42029523E+02  1.00030387E+00
 6.43029523E+02  1.00030383E+00
 6.44029523E+02  1.00030380E+00
 6.45029523E+02  1.00030376E+00
 6.46029523E+02  1.00030372E+00
 6.47029523E+02  1.00030368E+00
 6.48029523E+02  1.00030365E+00
 6.49029523E+02  1.00030361E+00
 6.50029523E+02  1.00030357E+00
 6.51029523E+02  1.00030354E+00
 6.52029523E+02  1.00030350E+00
 6.53029523E+02  1.00030346E+00
 6.54029523E+02  1.00030342E+00
 6.55029523E+02  1.00030339E+00
 6.56029523E+02  1.00030335E+00
 6.57029523E+02  1.00030331E+00
 6.58029523E+02  1.00030327E+00
 6.59029523E+02  1.00030324E+00
 6.60029523E+02  1.00030320E+00
 6.61029523E+02  1.00030316E+00
 6.62029523E+02  1.00030312E+00
 6.63029523E+02  1.00030309E+00
 6.64029523E+02  1.00030305E+00
 6.65029523E+02  1.00030301E+00
 6.66029523E+02  1.00030297E+00
 6.67029523E+02  1.00030294E+00
 6.68029523E+02  1.00030290E+00
 6.69029523E+02  1.00030286E+00
 6.70029523E+02  1.00030282E+00
 6.71029523E+02  1.00030279E+00
 6.72029523E+02  1.00030275E+00
 6.73029523E+02  1.00030271E+00
 6.74029523E+02  1.00030268E+00
 6.75029523E+02  1.00030264E+00
 6.76029523E+02  1.00030260E+00
 6.77029523E+02  1.00030256E+00
 6.78029523E+02  1.00030253E+00
 6.79029523E+02  1.00030249E+00
 6.80029523E+02  1.00030245E+00
 6.81029523E+02  1.00030241E+00
 6.82029523E+02  1.00030238E+00
 6.83029523E+02  1.00030234E+00
 6.84029523E+02  1.00030230E+00
 6.85029523E+02  1.00030227E+00
 6.86029523E+02  1.00030223E+00
 6.87029523E+02  1.00030219E+00
 6.88029523E+02  1.00030215E+00
 6.89029523E+02  1.00030212E+00
 6.90029523E+02  1.00030208E+00
 6.91029523E+02  1.00030204E+00
 6.92029523E+02  1.00030200E+00
 6.93029523E+02  1.00030197E+00
 6.94029523E+02  1.00030193E+00
 6.95029523E+02  1.00030189E+00
 6.96029523E+02  1.00030186E+00
 6.97029523E+02  1.00030182E+00
 6.98029523E+02  1.00030178E+00
 6.99029523E+02  1.00030174E+00
 7.00029523E+02  1.00030171E+00
 7.01029523E+02  1.00030167E+00
 7.02029523E+02  1.00030163E+00
 7.03029523E+02  1.00030160E+00
 7.04029523E+02  1.00030156E+00
 7.05029523E+02  1.00030152E+00
 7.06029523E+02  1.00030148E+00
 7.07029523E+02  1.00030145E+00
 7.08029523E+02  1.00030141E+00
 7.09029523E+02  1.00030137E+00
 7.10029523E+02  1.00030133E+00
 7.11029523E+02  1.00030130E+00
 7.12029523E+02  1.00030126E+00
 7.13029523E+02  1.00030122E+00
 7.14029523E+02  1.00030119E+00
 7.15029523E+02  1.00030115E+00
 7.16029523E+02  1.00030111E+00
 7.17029523E+02  1.00030107E+00
